Date,BEAI2,BRLI4,CMMI4,COPI2,DBQI4,FAII4,GGYM7,HAVI2,HNNM7,HNYI2,IL03,IL03_Tail,IL04,IL04_Tail,IL05,IL05_Tail,IL06,IL06_Tail,IL07,IL07_Tail,IL08,IL08_Tail,KHBI2,KNGI2,LSLI2,MI11,MI11_Tail,MI12,MI12_Tail,MI13,MI13_Tail,MI14,MI14_Tail,MI15,MI15_Tail,MI16,MI16_Tail,MI17,MI17_Tail,MI18,MI18_Tail,MI19,MI19_Tail,MI20,MI20_Tail,MI21,MI21_Tail,MI22,MI22_Tail,MORI2,MUSI4,PIAI2,UINI2,05552500,05527500,05585000,05446500,05583000,05570000,05555300
01Jan1999,429.59,520.15,572.54,430.97,593.9,545.49,480.14,430.28,459.68,440.64,538.74,504.61,504.92,484.34,483.41,458.79,458.79,441.16,440.25,431.4,429.25,420.5,531.1,431.18,441.26,603.06,593.53,592.16,585.45,583.02,573.52,571.8,561.48,560.92,547.81,545.23,538.06,535.98,532.73,528.08,521.1,518.34,481.38,479.62,471.62,470.19,461.89,459.65,451.02,484.15,537.87,440.15,470.21,468.4700002,512.40,437.13,571.64,457.25,473.02,524.12
02Jan1999,429.28,519.93,572.63,431.44,593.93,545.59,481.62,430.71,459.75,440.79,538.76,504.42,504.83,484.02,483.35,459,458.93,442.21,440.07,431.4,429,420.45,530.98,431.51,441.96,603.09,593.54,592.06,585.71,583.02,573.7,571.93,561.88,561.23,549.21,545.29,538.71,535.98,534.01,527.92,521.08,518.05,482.69,481.2,472.64,470.14,462.55,459.64,451.95,483.85,537.82,440.15,470.18,468.44,512.08,437.58,571.07,457.45,473.37,524.20
03Jan1999,429.64,520.09,572.67,432.19,593.98,545.66,480.14,431.24,459.81,440.91,538.58,504.54,504.7,484.18,483.33,458.9,458.82,442.32,440.2,431.3,429,420.2,530.92,432.44,442,603.11,593.63,592.07,585.84,583.05,573.82,571.76,562.38,561.22,550.26,545.37,538.97,536,534.36,528,521.26,518.3,481.51,479.64,472.91,469.94,462.89,459.63,452.32,484.01,538.28,440.15,469.98,468.15,511.91,437.71,570.86,457.50,473.71,524.23
04Jan1999,429.48,520.08,572.75,433.21,593.91,545.75,480.68,431.26,459.72,440.83,538.7,504.54,504.76,484.54,483.4,459.01,458.85,441.85,440,431.3,428.68,420.76,530.9,433.6,441.92,603.05,593.58,592.03,585.85,583,573.99,571.79,562.36,560.87,551.08,545.45,539.22,536.03,534.75,527.96,521.37,518.26,481.75,479.88,473.13,470,462.82,459.57,452.1,484.29,538.28,440.15,470.02,468.6399998,512.16,437.79,570.70,457.43,,524.32
05Jan1999,429.74,520.14,572.72,433.63,593.88,545.81,480.68,432.09,459.67,440.84,538.9,504.45,504.91,484.32,483.4,459.08,458.83,442.41,440.1,434.2,429,422.94,531.01,433.89,442.43,603.03,593.55,591.99,585.77,582.97,573.98,571.75,562,560.75,550.82,545.47,539.39,536.15,534.84,528.15,521.46,518.19,481.45,479.71,473.33,470.31,463.06,459.44,452.47,483.89,538.42,440.15,470.34,468.44,512.57,,570.59,457.34,,524.26
06Jan1999,429.94,520.41,572.64,433.79,593.86,545.43,479.54,432.64,459.92,440.99,538.83,505.23,504.7,484.49,483.35,459.13,458.89,442.59,440.1,434.05,429.1,423.15,531.12,433.99,442.54,603.04,593.53,591.97,585.72,582.94,573.86,571.72,561.9,560.9,550.42,545,539.14,535.99,534.77,528.08,521.69,518.29,481.01,478.76,473.51,470.1,463.49,459.59,452.82,484.36,538.32,440.92,470.15,468.48,512.65,437.73,570.95,457.22,473.93,524.29
07Jan1999,429.98,520.47,572.54,433.89,593.88,545.38,479.59,432.25,459.72,441.06,538.8,504.48,504.68,484.7,483.54,459.2,458.84,442.64,440.15,434.26,429.08,423.15,530.96,434.13,442.55,603.06,593.54,591.99,585.72,582.93,573.76,571.61,561.7,560.77,550.19,544.96,538.91,535.83,534.37,528.06,521.69,518.25,481.55,478.6,473.96,469.93,463.19,459.35,452.56,484.35,538.14,440.92,469.97,468.4900002,512.79,437.66,571.11,457.04,474.03,524.34
08Jan1999,430.13,520.4,572.59,434.36,593.97,545.34,479.77,433.81,459.83,441.04,538.78,504.57,505.05,484.34,483.4,459.06,458.84,442.76,440.25,434.6,429.11,423.14,531.02,434.52,442.41,603.13,593.6,592.02,585.74,582.92,573.77,571.78,562,561.24,549.64,544.92,538.67,535.76,534.01,527.98,521.58,518.21,481.64,478.84,473.85,469.91,463.18,459.52,452.47,484.17,537.97,440.92,469.95,468.5100002,512.80,437.62,570.97,456.94,474.02,524.27
09Jan1999,430.2,520.38,572.67,434.53,594.16,545.46,479.42,433.82,460.1,441.14,538.67,504.6,504.94,484.3,483.41,459.08,458.84,443.12,440.3,434.9,429.1,424,530.91,434.72,442.79,603.09,593.82,592.05,586.05,582.93,573.94,571.79,561.93,561.11,549.7,545.08,538.7,535.72,533.85,527.94,521.53,518.18,481.46,478.27,474.03,470.06,463.48,459.76,452.78,484.09,537.99,440.92,470.1,468.5300002,512.79,437.62,571.03,456.85,473.91,524.26
10Jan1999,430.24,520.42,572.83,434.6,594.17,545.63,478.88,433.82,460.02,441.16,538.67,504.6,504.85,484.53,483.48,459.15,458.88,443.19,440.2,435,429.1,424.05,531.04,434.78,442.76,603.09,593.84,592.06,586.13,583,574.11,571.88,561.92,561.07,549.55,545.14,538.77,535.79,533.81,527.95,521.54,518.24,481.22,477.7,473.8,469.93,463.27,459.69,452.77,484.26,538.06,440.92,469.95,468.5500001,512.82,437.57,571.01,456.82,473.81,524.28
11Jan1999,430.31,520.44,572.93,434.75,594.2,545.73,478.95,433.82,459.77,441.22,538.74,504.34,504.71,484.28,483.41,459.26,458.88,443.24,440.3,435,429.06,423.79,531.06,434.92,442.89,603.09,593.86,592.06,586.19,583.04,574.2,572.01,562.07,561.2,549.44,545.34,538.77,535.8,533.74,528.01,521.57,518.19,481.2,477.72,473.72,469.91,463.07,459.44,452.6,484.14,538.07,440.92,469.94,468.6199998,512.90,437.52,570.94,456.78,473.75,524.28
12Jan1999,430.44,520.45,573,434.84,594.18,545.78,478.96,433.82,459.78,441.31,538.72,504.33,504.66,484.44,483.42,459.42,458.88,443.17,440.4,435.1,429.35,423.17,531.11,434.97,442.9,603.1,593.87,592.06,586.22,583.09,574.27,572.13,562.01,561.18,549.42,545.39,538.83,535.89,533.72,528.05,521.59,518.2,481.13,477.73,473.69,469.95,463.06,459.41,452.59,484.17,538.19,440.92,469.99,468.5799999,512.92,437.51,570.90,456.66,473.70,524.31
13Jan1999,430.43,520.57,572.95,435.03,594.15,545.82,479.27,433.82,459.65,441.3,538.7,504.58,505.01,484.08,483.43,459.06,458.86,442.89,440.35,435.1,429.42,423.59,531.19,435.09,442.65,603.01,593.85,591.99,586.3,583.09,574.26,572.06,562.05,561.17,549.44,545.43,538.9,535.86,533.78,528.05,521.73,518.14,481.43,478.07,473.73,470.01,463,459.23,452.55,483.96,538.24,440.9,470.04,468.5300002,512.90,437.50,570.94,456.58,473.69,524.36
14Jan1999,430.44,520.78,572.89,435.04,594.07,545.76,479.42,433.67,459.75,441.3,538.8,504.56,504.76,484.38,483.55,458.91,458.81,442.39,440.35,435.2,429.21,424.45,531.16,435.13,442.41,602.98,593.78,591.92,586.21,583,574.25,571.9,562.06,561.19,549.4,545.38,539.01,535.79,533.9,527.99,521.93,518.24,481.76,478.15,473.68,470,463.05,459.35,452.39,484.12,538.3,440.89,470.05,468.5500001,512.97,437.52,570.89,456.56,473.68,524.32
15Jan1999,430.39,520.72,572.77,435.02,594.05,545.72,479.42,433.89,460.16,441.28,538.45,504.52,504.73,484.5,483.28,459.51,458.92,443.38,440.35,435.3,429.2,424.4,531.22,435.11,443,602.98,593.75,591.9,586.13,582.89,574.1,571.75,561.78,560.95,549.25,545.37,538.96,535.78,533.83,528,521.87,518.17,481.51,478.11,474.05,470.17,463.61,459.69,452.79,484.06,538.28,440.88,470.23,468.6599998,512.86,437.51,570.90,456.54,473.64,524.29
16Jan1999,430.41,520.75,572.71,434.96,593.95,545.53,479.1,434,460.08,441.34,538.58,504.8,505.05,484.43,483.47,459.01,458.83,443.08,440.35,435.25,429.1,424.33,531.25,435.07,442.32,602.92,593.65,591.85,586.06,582.84,574.06,571.75,561.6,560.84,548.84,545.05,538.81,535.7,533.67,528.03,521.89,518.23,481.33,477.62,473.88,470.09,463.51,459.59,452.8,484.17,538.17,440.86,470.14,468.71,512.76,,570.94,456.51,473.58,524.24
17Jan1999,430.48,520.62,572.63,434.94,593.96,545.6,479.34,434.12,460,441.33,538.73,504.9,504.64,484.62,483.31,459.51,458.93,443.58,440.45,435.3,429.1,424.45,531.05,435.02,442.99,602.93,593.64,591.83,586.01,582.79,573.96,571.71,561.47,560.79,548.48,545.2,538.64,535.73,533.35,527.93,521.72,518.18,481.45,478.04,473.77,470.21,463.38,459.56,452.58,484.22,538.04,440.85,470.25,468.7400002,512.68,,570.99,456.53,473.61,524.21
18Jan1999,430.68,520.63,572.61,434.93,594.01,545.61,479.05,434.15,459.98,441.52,538.49,504.88,504.81,484.79,483.33,459.28,458.93,443.54,440.3,435.2,429.25,424.42,531.11,435.06,443.38,602.94,593.68,591.84,586.06,582.77,574,571.55,561.67,560.88,548.17,545.16,538.65,535.74,533.31,527.9,521.75,518.24,481.04,477.69,473.69,470.18,463.35,459.52,452.64,484.26,538.05,440.84,470.19,468.7400002,512.56,,571.21,456.64,473.74,524.30
19Jan1999,430.4,520.62,572.63,434.88,594.03,545.43,479.04,434.4,459.82,441.65,538.8,504.54,504.66,485.46,483.32,459.54,458.89,444.33,440.45,435.3,428.95,424.7,530.92,435.02,443.97,602.94,593.69,591.85,586.08,582.77,573.98,571.7,561.74,561.15,548.06,544.94,538.53,535.68,533.17,527.91,521.72,518.18,481.24,477.63,473.6,470.11,463.17,459.35,452.56,484.56,537.95,440.82,470.15,468.3699998,512.69,,571.43,456.84,473.85,524.29
20Jan1999,430.64,520.58,572.56,434.92,594.12,545.54,478.81,434.46,459.93,441.89,538.71,504.66,504.99,484.38,483.35,458.93,458.89,444.15,440.45,435.1,429.2,424.7,530.93,435.04,443.83,602.97,593.72,591.85,586.09,582.76,573.92,571.65,561.71,561.08,548.04,545.09,538.55,535.69,533.12,527.86,521.68,518.23,480.87,477.38,473.52,470.12,463.17,459.48,452.4,483.96,537.99,440.81,470.14,468.8400001,512.78,,571.27,457.07,473.94,524.31
21Jan1999,430.32,520.65,572.64,435.07,594.19,545.61,479.48,434.67,459.79,441.96,538.78,505.25,504.85,484.21,483.51,459.09,458.88,443.8,440.45,435.5,429.1,424.55,531,435.22,443.36,602.99,593.82,591.94,586.2,582.77,573.98,571.84,561.53,560.97,547.74,545.23,538.39,535.76,532.87,527.84,521.72,518.22,481.35,478.35,473.26,470.04,462.82,459.42,452.15,483.48,537.87,440.8,470.06,468.73,513.02,,571.41,457.22,474.12,524.38
22Jan1999,430.25,520.96,572.72,435.04,594.42,545.84,480.07,433.93,460.73,442.25,538.75,506.54,504.8,488.48,483.47,459.4,458.99,444.75,440.7,435.8,427.9,427.63,531.24,435.32,444.47,603.01,594.1,592.04,586.55,582.87,574.12,571.9,561.6,561,548.07,545.37,538.68,535.81,533.27,527.98,522.03,518.39,482.28,478.46,474.78,470.39,465.79,459.79,453.48,482.98,538.12,440.85,470.52,470.8399996,513.84,,572.13,458.27,482.39,526.04
23Jan1999,431.94,521.67,572.98,437.34,594.5,545.81,480.77,435.73,461.99,443.73,538.95,505.46,504.72,490.3,483.16,461.81,458.85,449.9,439.8,439.8,430.25,430.25,531.74,437.99,448.85,603.03,594.16,592.11,586.81,583.05,574.47,572.13,561.75,561.15,548.14,545.2,538.6,535.86,533.88,528.14,522.89,518.3,483.53,478,476.76,470.17,467.78,459.55,456.91,487.64,538.23,440.42,470.54,473.44,514.74,,573.01,461.63,486.60,
24Jan1999,432.83,522.15,573.35,438.64,594.55,545.92,483.06,437.12,461.72,446.24,538.72,504.36,504.78,497.54,483.41,465.7,458.89,453.58,440,440,431.28,431.28,532.09,439.13,451.71,602.95,594.24,592.05,587.09,583.1,574.98,572.11,562.2,561.25,549.1,545.37,539,536.1,534.27,527.89,523.46,518.31,484.23,478.08,477.1,470.04,467.28,459.43,456.83,496.36,538.54,440.57,470.29,474.9,515.65,,574.79,464.76,487.54,
25Jan1999,433.52,522.99,573.17,439.19,594.43,545.92,482.86,437.81,461.56,447.91,538.9,504.6,504.81,496.46,483.29,466.52,458.89,455.3,440.8,440.8,431.6,431.6,532.58,439.72,453.45,602.93,594.15,591.98,587.05,583.13,574.85,571.89,561.98,560.98,549.24,544.94,539.43,536.11,534.89,527.7,524.52,518.26,484.33,478.39,477.3,470.44,467.05,459.67,456.35,493.02,538.89,441.5,470.73,474.0000004,515.79,,576.40,465.23,487.44,531.08
26Jan1999,434.22,523.02,573.02,440.94,594.4,545.63,482.55,438.73,461.27,448.36,538.99,506.08,504.84,495.33,483.25,466.04,458.68,455.25,443.4,443.4,432.37,432.37,531.95,441.76,453.81,602.91,594.07,591.91,586.89,583.05,574.63,571.75,561.97,561.07,549.2,544.69,539.52,536.05,534.45,527.79,524.51,518.21,484.14,477.81,476.87,470.07,466.83,459.2,456.29,492.08,538.94,444.47,470.35,472.7599997,515.87,,577.20,464.76,487.29,530.64
27Jan1999,434.97,522.84,572.83,442.16,594.31,545.73,482.04,439.8,461,448.75,538.84,505.32,504.71,493.72,483.33,464.98,458.92,454.22,445.3,445.3,432.95,432.95,532.04,443.3,453.19,602.89,594.03,591.88,586.78,582.95,574.48,571.6,561.78,560.84,549.25,544.69,539.49,535.99,534.04,527.85,524.26,518.16,483.81,477.5,475.99,470.39,465.95,459.53,455,490.47,538.93,446.54,470.74,472.1699995,515.80,453.12,577.50,464.69,487.57,530.27
28Jan1999,435.75,522.96,572.82,443.34,594.17,546,480.91,440.88,460.9,449.5,538.86,505.63,504.84,495.4,483.35,464.98,459.05,454.1,446.4,446.4,433.68,433.68,531.64,444.42,452.94,602.9,593.89,591.95,586.59,583.02,574.31,571.9,561.78,561.06,549.48,545.42,539.25,535.86,533.51,528.12,524.17,518.43,483.18,478.72,475.43,470.29,465.7,459.54,454.78,492.15,538.7,447.43,470.48,472.1799998,516.19,453.58,577.21,465.00,484.44,532.34
29Jan1999,436.58,522.95,572.84,444.15,594.05,546.13,481.04,441.15,460.95,449.85,538.73,505.4,504.78,494.98,483.2,464.9,458.89,454.6,447.1,447.1,434.52,434.52,531.31,445.27,453.39,602.84,593.77,591.9,586.56,583.04,574.3,571.93,561.62,560.89,549.2,545.47,539.31,535.96,533.52,528.17,523.95,518.29,483.53,478.59,475.81,470.38,466.03,459.41,455.06,491.73,538.74,447.99,470.57,471.8499998,515.62,452.36,577.10,464.98,483.87,531.92
30Jan1999,437.29,522.46,572.82,444.52,593.95,546.1,480.68,441.38,460.77,450.01,539,504.98,504.62,492.84,483.55,463.58,458.99,453.81,447.5,447.5,435.18,435.18,531.1,445.65,452.89,602.81,593.65,591.84,586.44,583.02,574.19,571.93,561.65,560.95,548.88,545.16,539.04,535.78,533.32,528.08,523.44,518.18,483.2,478.09,475.49,469.88,465.64,459.39,454.71,489.59,538.49,448.38,470.06,471.5300002,515.15,450.62,577.05,464.73,481.62,530.30
31Jan1999,437.82,521.7,572.71,444.82,593.97,546,480.01,442.58,460.61,449.77,538.94,505.12,504.86,491.75,483.53,462.52,458.88,452.78,447.7,447.7,435.9,435.9,531.1,445.9,452.02,602.79,593.6,591.79,586.36,582.96,574,571.89,561.54,560.93,548.68,545.33,538.96,535.92,532.89,528.01,522.68,518.14,482.7,477.43,475.01,469.99,465.03,459.47,454.09,488.5,538.44,448.46,470.13,471.4699997,514.80,446.76,576.83,464.43,479.67,529.08
01Feb1999,438.41,521.44,572.55,444.88,593.87,545.9,479.64,442.83,460.58,449.58,538.96,505.11,504.81,490.65,483.36,462.03,459.02,452.21,447.6,447.6,436.4,436.4,531.08,445.95,451.54,602.78,593.58,591.78,586.33,582.91,573.85,571.68,561.54,560.84,548.51,545.09,538.88,535.87,532.83,527.98,522.49,518.18,482.4,477.12,474.66,470.09,464.81,459.66,453.88,487.4,538.35,448.18,470.2,471.5000004,514.55,446.38,576.11,463.98,479.24,528.76
02Feb1999,438.73,521.1,572.65,444.85,593.77,545.6,479.55,442.81,460.55,449.32,538.73,504.68,504.58,490.21,483.27,461.84,458.92,452.1,447.4,447.4,436.8,436.8,530.92,445.85,451.31,602.8,593.47,591.82,586.21,582.93,573.85,571.87,561.7,561.06,548.22,544.89,538.72,535.89,532.54,528.06,522.14,518.26,482.15,477.39,474.51,470.35,464.61,459.76,453.6,486.96,538.22,448.08,470.44,471.7500004,514.44,446.68,,463.89,479.45,529.19
03Feb1999,438.86,521.04,573.04,444.77,593.89,545.91,479.67,442.77,460.37,449.18,538.88,504.91,504.69,490.22,483.36,462.21,459.01,451.97,447.1,447.1,437,437,530.87,445.71,451.27,602.87,593.53,591.91,586.29,583,574.1,572.21,561.83,561.16,548.7,545.5,538.87,535.95,532.53,528.05,522.06,518.31,482.27,477.64,474.48,470.31,464.5,459.55,453.62,486.97,538.32,447.73,470.37,471.9600005,514.38,446.12,,463.73,480.04,529.12
04Feb1999,438.87,521.54,573.22,444.63,593.8,545.96,480.51,442.75,460.48,449.05,538.89,505.01,504.66,489.7,483.45,461.76,458.78,452.06,447.05,447.05,437.06,437.06,531.49,445.59,451.3,602.88,593.47,591.95,586.46,583.11,574.32,572.26,562.08,561.19,549.09,545.23,539.12,536.07,533.41,528.18,522.78,518.15,483.37,478.38,474.95,470.43,464.89,459.58,453.88,486.45,538.55,447.71,470.57,471.6799998,514.19,445.04,,463.23,479.75,528.44
05Feb1999,438.82,521.44,573.11,444.57,594.03,545.91,480.28,442.61,460.55,448.74,538.85,504.75,504.64,488.97,483.32,461.28,458.93,450.98,446.9,446.9,437,437,531.32,445.44,450.54,602.9,593.64,591.89,586.41,583.19,574.25,572.16,561.93,561.12,548.9,545.11,539.3,536.06,533.54,527.92,522.69,518.1,483.05,477.9,475.15,470.09,465.22,459.37,454.31,485.72,538.75,447.52,470.19,471.4199995,513.98,443.20,,462.65,478.74,527.70
06Feb1999,438.72,521.34,573.12,444.36,593.98,545.68,480.08,442.61,460.41,448.41,538.72,504.86,504.76,488.64,483.41,460.87,458.83,450.63,446.5,446.5,436.94,436.94,531.44,445.24,450.18,602.96,593.67,591.98,586.38,583.15,574.25,572.14,562.07,561.22,548.81,544.96,539.11,535.94,533.39,528.14,522.57,518.2,482.75,477.99,474.77,469.93,464.8,459.41,453.93,485.39,538.56,447.29,470.05,471.2699999,513.82,441.99,,462.09,477.80,527.17
07Feb1999,438.58,521.16,573.02,444.21,593.96,545.64,480.08,442.48,460.31,447.96,538.75,504.6,504.6,488.09,483.42,460.62,458.84,450.02,446.45,446.45,436.71,436.71,531.33,445.1,449.63,602.94,593.62,592,586.29,583.14,574.11,572.09,561.83,560.97,548.76,544.92,539.04,535.9,533.24,528.03,522.39,518.16,482.77,478.03,474.76,470,464.72,459.36,453.88,484.84,538.51,447.05,470.11,471.1699995,513.69,444.55,,462.06,477.34,526.91
08Feb1999,438.64,521.17,572.95,443.95,593.85,545.58,479.76,442.22,460.66,447.58,538.75,504.67,504.77,486.65,483.28,460.54,459.07,449.43,446,446,436.93,436.93,531.19,444.72,449.08,602.93,593.53,591.96,585.99,583.14,574.11,571.96,561.81,560.93,548.61,544.91,538.79,535.68,533.03,527.89,522.35,518.18,482.43,477.63,474.67,470.06,465.2,459.5,454.58,483.4,538.24,446.51,470.12,471.0899996,513.68,445.06,,464.37,476.98,526.83
09Feb1999,438.55,520.94,573.03,443.64,593.78,545.72,479.48,441.6,460.26,447.22,538.85,504.73,504.8,487.66,483.47,460.46,458.94,449.26,445.6,445.6,436.98,436.98,531.01,444.43,448.84,602.96,593.47,591.99,585.79,583.17,574.2,572.08,561.97,561.15,548.6,545.12,538.69,535.73,532.76,527.9,522.09,518.21,482.09,477.43,474.36,469.73,464.71,459.21,453.95,484.41,538.18,446.22,469.84,470.9500002,513.93,442.78,,465.54,476.64,527.34
10Feb1999,438.44,520.91,573.26,443.43,593.87,545.82,479.42,441.8,460.13,446.87,538.67,504.67,504.74,488.87,483.47,460.78,458.97,449.09,445.35,445.35,436.71,436.71,531.07,444.16,448.6,603.03,593.54,592.04,585.7,583.07,574.42,572.3,562.06,561.14,548.76,545.21,538.8,535.83,532.87,527.91,522.07,518.15,482.03,477.44,474.17,469.62,464.24,459.33,453.38,485.81,538.3,445.87,469.64,470.8700003,514.18,441.46,,465.76,476.34,528.03
11Feb1999,438.24,521.11,573.12,443.14,594.12,545.93,479.42,441.39,460.06,446.75,538.8,504.71,504.73,488.62,483.49,460.66,458.84,448.99,444.9,444.9,436.62,436.62,531.3,443.66,448.53,603.09,593.81,592.22,585.77,583.07,574.3,571.98,561.98,560.95,548.78,545.19,539.03,535.86,533.22,527.95,522.32,518.1,482.06,477.42,474.18,469.64,464.1,459.29,453.27,485.92,538.48,445.36,469.53,470.8600001,514.15,442.70,,465.92,476.40,527.74
12Feb1999,438.23,521.44,573.31,443.02,594.51,545.92,479.67,441.49,460.31,446.73,538.82,504.73,504.62,488.3,483.35,461.09,458.96,449.67,444.85,444.85,436.55,436.55,531.14,443.69,449.06,603.29,594.24,592.28,586.57,583.27,574.73,571.95,562.45,561.12,549.48,545.32,539.09,535.76,533.12,528.05,522.6,518.34,482.44,477.62,474.25,469.84,464.34,459.61,453.43,486.03,538.45,445.37,469.9,471.2800002,514.02,445.14,,465.91,477.61,527.26
13Feb1999,438.05,521.57,573.52,443.01,594.36,546.01,480.67,441.28,460.71,446.49,538.75,504.38,504.54,488.15,483.47,461.06,458.91,449.24,444.75,444.75,436.3,436.3,531.48,443.74,448.7,602.65,594.05,592,586.72,583.4,575.05,571.98,562.6,561.07,549.96,545.35,539.77,536.24,534.07,528.24,522.91,518.11,483.36,478.62,475.12,470.17,465.25,459.71,454.12,486.7,539.07,445.45,470.3,471.19,513.89,443.35,,465.73,477.94,526.86
14Feb1999,437.9,521.95,573.52,442.87,593.97,546.04,480.78,441.29,460.75,446.32,538.81,504.79,504.98,487.59,483.39,460.33,458.88,448.86,444.45,444.45,436.1,436.1,531.85,443.53,448.08,603.02,593.63,591.91,586.01,583.19,574.84,572.29,562.36,561.21,549.34,545.25,539.68,536.33,534.33,528.24,523.31,518.26,483.73,478.24,475.56,469.94,465.62,459.49,454.59,485.95,539.09,445.17,470.08,470.9299998,513.79,441.59,,465.28,476.92,526.52
15Feb1999,437.73,521.8,573.12,442.58,594.38,546.03,480.7,440.98,460.9,446.22,538.88,504.32,504.62,486.9,483.32,460.33,458.86,448.34,444.2,444.2,435.87,435.87,532.01,443.19,447.99,603.02,594.12,592.13,586.34,583.08,574.58,571.57,562.32,560.97,549.75,545.38,539.98,536.39,534.19,528.05,523.11,518.14,483.66,477.97,475.64,469.92,465.87,459.52,454.85,485.72,539.32,444.81,470.04,470.7900004,513.66,440.75,,464.71,476.37,526.34
16Feb1999,437.44,521.72,573.27,442.45,594.64,546.05,480.5,,460.64,445.85,538.89,504.52,504.58,487.05,483.39,460.14,458.87,447.87,444.25,444.25,435.63,435.63,531.93,443.07,447.5,603,594.4,592.12,586.86,583.14,574.94,571.78,562.47,561.3,549.39,545.21,539.61,536.23,534.03,528.25,523.03,518.29,483.5,478.01,475.34,470.19,465.3,459.57,454.23,485.61,539,444.77,470.34,470.7000002,513.53,440.44,,464.12,476.13,526.20
17Feb1999,437.18,521.64,573.7,442.26,594.76,546.03,479.94,440.64,460.64,445.52,538.63,504.33,504.6,487.29,483.5,460.26,458.97,447.44,444,444,435.34,435.34,531.95,442.89,447.06,602.96,594.54,592.05,587.1,583.1,575.44,572.03,562.7,561.26,549.92,545.28,539.93,536.37,534.16,528.28,522.99,518.27,482.78,477.33,475.1,469.97,465.34,459.47,454.45,485.84,539.26,444.52,470.12,470.6200003,513.44,440.14,,463.27,475.89,526.09
18Feb1999,436.85,521.94,573.6,442.01,594.72,546.12,480.71,440.44,460.5,445.17,538.86,504.65,504.88,486.42,483.35,459.85,458.87,446.83,443.6,443.6,435.01,435.01,532.09,442.62,446.59,602.88,594.5,591.97,587.04,582.97,575.31,571.81,562.72,561.13,550.19,545.29,540.22,536.15,534.67,528.24,523.33,518.14,483.81,478.1,475.5,470.37,465.12,459.49,453.88,485.13,539.46,444.16,470.53,470.5000004,513.37,439.77,,462.23,475.54,525.98
19Feb1999,436.46,521.94,573.47,441.75,594.66,546.16,480.73,440.08,460.92,444.81,538.85,504.94,504.68,486.34,483.23,459.91,458.89,446.56,443.4,443.4,434.65,434.65,532.18,442.32,446.31,602.88,594.45,591.94,586.95,582.92,575.15,571.68,562.51,560.9,550.02,545.17,540.04,535.97,534.6,528.1,523.34,518.19,483.64,478.1,475.68,470.11,465.82,459.63,454.86,485.05,539.29,443.87,470.28,470.4100003,513.29,439.44,,461.61,475.27,525.90
20Feb1999,436.04,521.86,573.43,441.43,594.59,546.11,480.7,439.83,460.98,444.48,538.41,504.45,504.82,486.62,483.57,459.86,458.93,445.87,443,443,434.18,434.18,531.94,442.03,445.7,602.84,594.39,591.89,586.88,582.86,575.09,571.75,562.5,561.06,549.72,544.95,539.76,535.68,534.4,528.05,523.25,518.18,484.15,478.06,475.65,469.91,465.77,459.77,454.68,485.13,539.04,443.53,470.07,470.3200001,513.22,439.21,,461.10,475.07,525.80
21Feb1999,435.56,521.66,573.43,441.14,594.53,546.03,480.25,439.57,460.88,444.1,538.91,504.6,504.8,485.95,483.36,459.56,458.81,445.52,442.7,442.7,433.62,433.62,531.45,441.71,445.42,602.8,594.33,591.84,586.79,582.81,575.08,571.74,562.42,560.86,549.79,545.05,539.78,535.99,534.06,527.61,523.01,518.28,483.54,477.54,475.35,469.7,465.67,459.67,454.63,484.8,539.06,443.25,469.87,470.2000002,513.15,438.99,,460.56,474.87,525.71
22Feb1999,435.2,521.63,573.12,,594.43,546.01,480.15,,460.48,443.73,538.87,504.47,504.72,485.41,483.31,459.23,458.78,445.09,442.3,442.3,433.25,433.25,531.62,,,602.84,594.2,591.9,586.59,582.81,574.67,571.52,562.18,560.74,549.5,544.97,539.58,535.85,534.03,527.79,522.95,518.22,483.56,477.59,475.08,469.9,464.98,459.48,453.89,484.47,538.9,442.82,470.06,470.0900001,513.09,438.73,,460.15,474.65,525.62
23Feb1999,434.75,521.25,573.1,440.37,594.18,545.85,480.16,438.84,460.83,443.37,538.79,504.27,504.64,485.3,483.37,459.75,458.95,444.76,441.8,441.8,432.8,432.8,531.22,440.91,444.73,602.88,593.95,591.83,586.3,582.86,574.49,571.85,562.1,561.05,548.87,544.97,539.01,535.74,533.41,527.66,522.52,518.11,483.17,477.99,475.16,470.43,465.27,459.85,454.07,484.36,538.44,442.38,470.52,469.98,513.00,438.61,,459.91,474.56,525.58
24Feb1999,434.26,521.07,572.99,439.95,594.04,545.81,479.44,438.52,460.27,442.91,538.76,504.4,504.75,485.95,483.52,459.56,459.02,443.64,441.5,441.5,432.3,432.3,530.9,440.55,444.09,603.03,593.76,591.96,585.91,582.9,574.29,571.75,562.17,561.07,548.91,544.97,538.87,535.63,533.18,527.77,522.29,518.19,482.5,477.29,474.32,469.66,464.48,459.38,453.61,484.87,538.36,442.03,469.76,469.8600001,512.93,438.66,,459.74,474.57,525.57
